url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,city,price_total_zl_cleaned,price_per_m2_zl_cleaned,area_per_room
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-siennicka-3-pokojowe-x8z1y8,ponad miesiąc temu,6.0,Gdańsk Śródmieście,ul. Siennicka,Apartment,3.0,46.0,Oferta biura nieruchomości,689999,14903.0,Gdańsk,689999.0,14903.0,15.333333333333334
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-wladyslawa-iv-2-pokojowe-e6i1u9,ponad miesiąc temu,9.0,Gdynia Śródmieście,ul. Władysława IV,Apartment,2.0,55.0,Bez pośredników,895000,16273.0,Gdynia,895000.0,16273.0,27.5
https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-perlowa-3-pokojowe-f8l4q4,ponad miesiąc temu,11.0,Gdańsk Orunia,ul. Perłowa,Apartment,3.0,52.0,Bez pośredników,589000,11327.0,Gdańsk,589000.0,11327.0,17.333333333333332
https://adresowo.pl/o/mieszkanie-gdynia-redlowo-1-pokoj-27-m2-a8d7d3,ponad miesiąc temu,6.0,Gdynia Redłowo,,Apartment,1.0,27.0,Bez pośredników,430000,15926.0,Gdynia,430000.0,15926.0,27.0
https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-kazimierza-wielkiego-2-pokojowe-r4i0e9,ponad miesiąc temu,7.0,Gdańsk Orunia,ul. Kazimierza Wielkiego,Apartment,2.0,35.0,Oferta biura nieruchomości,470000,13277.0,Gdańsk,470000.0,13277.0,17.5
https://adresowo.pl/o/mieszkanie-gdansk-stogi-ul-szpaki-3-pokojowe-q6o6m8,ponad miesiąc temu,8.0,Gdańsk Stogi,ul. Szpaki,Apartment,3.0,53.0,Oferta biura nieruchomości,599000,11302.0,Gdańsk,599000.0,11302.0,17.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-ul-hokejowa-3-pokojowe-w3r2i8,ponad miesiąc temu,7.0,Gdańsk,ul. Hokejowa,Apartment,3.0,60.0,Bez pośredników,740000,12333.0,Gdańsk,740000.0,12333.0,20.0
https://adresowo.pl/o/mieszkanie-gdansk-zaspa-ul-kombatantow-2-pokojowe-s8o1m6,ponad miesiąc temu,11.0,Gdańsk Zaspa,ul. Kombatantów,Apartment,2.0,48.0,Bez pośredników,720000,15000.0,Gdańsk,720000.0,15000.0,24.0
https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-dworska-1-pokoj-r0l4c3,ponad miesiąc temu,7.0,Gdańsk Brzeźno,ul. Dworska,Apartment,1.0,29.0,Bez pośredników,430000,14828.0,Gdańsk,430000.0,14828.0,29.0
https://adresowo.pl/o/mieszkanie-gdynia-skwer-kosciuszki-1-pokoj-d0m5x8,ponad miesiąc temu,17.0,Gdynia,skwer Kościuszki,Apartment,1.0,26.0,Oferta biura nieruchomości,790000,30038.0,Gdynia,790000.0,30038.0,26.0
https://adresowo.pl/o/mieszkanie-gdynia-dzialki-lesne-ul-slaska-3-pokojowe-k8l8l0,ponad miesiąc temu,11.0,Gdynia Działki Leśne,ul. Śląska,Apartment,3.0,54.0,Oferta biura nieruchomości,615000,11305.0,Gdynia,615000.0,11305.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-anny-jagiellonki-2-pokojowe-x3u2m6,ponad miesiąc temu,24.0,Gdańsk Chełm,ul. Anny Jagiellonki,Apartment,2.0,45.0,Bez pośredników,629000,13885.0,Gdańsk,629000.0,13885.0,22.5
https://adresowo.pl/o/mieszkanie-gdansk-zakoniczyn-ul-swietokrzyska-2-pokojowe-o4p9m4,ponad miesiąc temu,18.0,Gdańsk Zakoniczyn,ul. Świętokrzyska,Apartment,2.0,43.0,Bez pośredników,580000,13488.0,Gdańsk,580000.0,13488.0,21.5
https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-2-pokojowe-42-m2-f0n5x6,ponad miesiąc temu,12.0,Gdynia Chwarzno-Wiczlino,,Apartment,2.0,43.0,Bez pośredników,770000,18029.0,Gdynia,770000.0,18029.0,21.5
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leborska-2-pokojowe-r4b3l2,ponad miesiąc temu,21.0,Gdańsk Przymorze,ul. Lęborska,Apartment,2.0,48.0,Oferta biura nieruchomości,899999,18868.0,Gdańsk,899999.0,18868.0,24.0
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-leborska-2-pokojowe-v7h9o4,ponad miesiąc temu,18.0,Gdańsk Przymorze,ul. Lęborska,Apartment,2.0,51.0,Oferta biura nieruchomości,670000,13267.0,Gdańsk,670000.0,13267.0,25.5
https://adresowo.pl/o/mieszkanie-gdynia-oksywie-ul-arendta-dickmana-3-pokojowe-n3m3a3,ponad miesiąc temu,20.0,Gdynia Oksywie,ul. Arendta Dickmana,Apartment,3.0,74.0,Bez pośredników,550000,7412.0,Gdynia,550000.0,7412.0,24.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-lagiewniki-3-pokojowe-m7z1c0,ponad miesiąc temu,7.0,Gdańsk Śródmieście,ul. Łagiewniki,Apartment,3.0,73.0,Bez pośredników,990000,13562.0,Gdańsk,990000.0,13562.0,24.333333333333332
https://adresowo.pl/o/mieszkanie-gdynia-maly-kack-ul-strzelcow-4-pokojowe-x6n9k0,ponad miesiąc temu,17.0,Gdynia Mały Kack,ul. Strzelców,Apartment,4.0,99.0,Bez pośredników,1688000,16997.0,Gdynia,1688000.0,16997.0,24.75
https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-bernarda-filarskiego-2-pokojowe-h2o7z9,ponad miesiąc temu,20.0,Gdańsk Letnica,ul. Bernarda Filarskiego,Apartment,2.0,41.0,Oferta biura nieruchomości,790600,19161.0,Gdańsk,790600.0,19161.0,20.5
https://adresowo.pl/o/mieszkanie-gdynia-wielki-kack-ul-gryfa-pomorskiego-2-pokojowe-i6z3x1,ponad miesiąc temu,19.0,Gdynia Wielki Kack,ul. Gryfa Pomorskiego,Apartment,2.0,46.0,Oferta biura nieruchomości,575000,12555.0,Gdynia,575000.0,12555.0,23.0
https://adresowo.pl/o/mieszkanie-gdynia-karwiny-3-pokojowe-65-m2-k4x1r0,ponad miesiąc temu,8.0,Gdynia Karwiny,,Apartment,3.0,65.0,Bez pośredników,680000,10462.0,Gdynia,680000.0,10462.0,21.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-wawelska-2-pokojowe-a3g2z9,ponad miesiąc temu,8.0,Gdańsk Ujeścisko,ul. Wawelska,Apartment,2.0,50.0,Bez pośredników,645000,12900.0,Gdańsk,645000.0,12900.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-siennicka-1-pokoj-q8i8g7,ponad miesiąc temu,9.0,Gdańsk Śródmieście,ul. Siennicka,Apartment,1.0,17.0,Bez pośredników,360000,21176.0,Gdańsk,360000.0,21176.0,17.0
https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-ludwika-hirszfelda-1-pokoj-x2p8v7,ponad miesiąc temu,7.0,Gdańsk Chełm,ul. Ludwika Hirszfelda,Apartment,1.0,26.0,Oferta biura nieruchomości,348500,13456.0,Gdańsk,348500.0,13456.0,26.0
https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-prof-jozefa-wieckowskiego-2-pokojowe-u7z9j9,ponad miesiąc temu,18.0,Gdańsk Chełm,ul. prof. Józefa Więckowskiego,Apartment,2.0,50.0,Oferta biura nieruchomości,630000,12575.0,Gdańsk,630000.0,12575.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-magellana-2-pokojowe-j4a4f0,ponad miesiąc temu,18.0,Gdańsk Morena,ul. Magellana,Apartment,2.0,53.0,Bez pośredników,949000,17991.0,Gdańsk,949000.0,17991.0,26.5
https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-jednorozca-2-pokojowe-l7o2q0,ponad miesiąc temu,18.0,Gdańsk Osowa,ul. Jednorożca,Apartment,2.0,56.0,Bez pośredników,650000,11572.0,Gdańsk,650000.0,11572.0,28.0
https://adresowo.pl/o/mieszkanie-gdynia-oksywie-ul-inz-j-smidowicza-2-pokojowe-r0e5q3,ponad miesiąc temu,8.0,Gdynia Oksywie,ul. inż. J. Śmidowicza,Apartment,2.0,46.0,Bez pośredników,459000,9935.0,Gdynia,459000.0,9935.0,23.0
https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-podmiejska-2-pokojowe-u2q4e0,ponad miesiąc temu,8.0,Gdańsk Orunia,ul. Podmiejska,Apartment,2.0,44.0,Oferta biura nieruchomości,510000,11724.0,Gdańsk,510000.0,11724.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-gen-stefana-grota-roweckiego-2-pokojowe-c2f6o1,ponad miesiąc temu,17.0,Gdańsk Siedlce,ul. gen. Stefana Grota-Roweckiego,Apartment,2.0,36.0,Oferta biura nieruchomości,699000,19288.0,Gdańsk,699000.0,19288.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-boleslawa-chrobrego-1-pokoj-c0y1n6,ponad miesiąc temu,8.0,Gdańsk Wrzeszcz,ul. Bolesława Chrobrego,Apartment,1.0,27.0,Bez pośredników,390000,14218.0,Gdańsk,390000.0,14218.0,27.0
https://adresowo.pl/o/mieszkanie-gdansk-brzezno-ul-nadmorski-dwor-2-pokojowe-s5i6c4,ponad miesiąc temu,20.0,Gdańsk Brzeźno,ul. Nadmorski Dwór,Apartment,2.0,45.0,Bez pośredników,1395000,30673.0,Gdańsk,1395000.0,30673.0,22.5
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-romana-dmowskiego-7-pokojowe-t1z3s8,ponad miesiąc temu,16.0,Gdańsk Wrzeszcz,ul. Romana Dmowskiego,Apartment,7.0,105.0,Bez pośredników,1100000,10476.0,Gdańsk,1100000.0,10476.0,15.0
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-jana-kochanowskiego-2-pokojowe-h5u8j6,ponad miesiąc temu,12.0,Gdańsk Wrzeszcz,ul. Jana Kochanowskiego,Apartment,2.0,60.0,Oferta biura nieruchomości,598000,9983.0,Gdańsk,598000.0,9983.0,30.0
https://adresowo.pl/o/mieszkanie-gdynia-chylonia-ul-morska-2-pokojowe-s8q9p6,ponad miesiąc temu,15.0,Gdynia Chylonia,ul. Morska,Apartment,2.0,47.0,Oferta biura nieruchomości,579000,12215.0,Gdynia,579000.0,12215.0,23.5
https://adresowo.pl/o/mieszkanie-sopot-sopot-dolny-ul-jana-sobieskiego-3-pokojowe-h5x4k2,ponad miesiąc temu,8.0,Sopot Sopot Dolny,ul. Jana Sobieskiego,Apartment,3.0,79.0,Bez pośredników,1749000,22106.0,Sopot,1749000.0,22106.0,26.333333333333332
https://adresowo.pl/o/mieszkanie-gdynia-chylonia-ul-rozewska-2-pokojowe-g4z3i8,ponad miesiąc temu,17.0,Gdynia Chylonia,ul. Rozewska,Apartment,2.0,38.0,Bez pośredników,425000,11068.0,Gdynia,425000.0,11068.0,19.0
https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-krolewskie-wzgorze-3-pokojowe-q1k4j9,ponad miesiąc temu,10.0,Gdańsk Morena,ul. Królewskie Wzgórze,Apartment,3.0,65.0,Bez pośredników,770000,11763.0,Gdańsk,770000.0,11763.0,21.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-tadeusza-rejtana-2-pokojowe-t9z2k8,ponad miesiąc temu,8.0,Gdańsk Orunia,ul. Tadeusza Rejtana,Apartment,2.0,37.0,Oferta biura nieruchomości,379000,10188.0,Gdańsk,379000.0,10188.0,18.5
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-sw-ducha-2-pokojowe-d2d7d5,ponad miesiąc temu,22.0,Gdańsk Śródmieście,ul. św. Ducha,Apartment,2.0,38.0,Oferta biura nieruchomości,710000,18833.0,Gdańsk,710000.0,18833.0,19.0
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-ks-jerzego-popieluszki-1-pokoj-v4x2a8,ponad miesiąc temu,12.0,Gdańsk Śródmieście,ul. ks. Jerzego Popiełuszki,Apartment,1.0,27.0,Bez pośredników,609000,22981.0,Gdańsk,609000.0,22981.0,27.0
https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-zamiejska-2-pokojowe-u1s7m2,ponad miesiąc temu,20.0,Gdańsk Chełm,ul. Zamiejska,Apartment,2.0,49.0,Bez pośredników,645000,13083.0,Gdańsk,645000.0,13083.0,24.5
https://adresowo.pl/o/mieszkanie-gdansk-glowne-miasto-ul-ogarna-2-pokojowe-y1t7j1,ponad miesiąc temu,7.0,Gdańsk Główne Miasto,ul. Ogarna,Apartment,2.0,50.0,Bez pośredników,899000,17980.0,Gdańsk,899000.0,17980.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-sobieszewo-ul-100-lecia-zwiazku-harcerstwa-polskiego-2-pokojowe-w9q1a6,ponad miesiąc temu,8.0,Gdańsk Sobieszewo,ul. 100-lecia Związku Harcerstwa Polskiego,Apartment,2.0,57.0,Oferta biura nieruchomości,1199250,20995.0,Gdańsk,1199250.0,20995.0,28.5
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-ul-kazimierza-porebskiego-2-pokojowe-b9s0r4,ponad miesiąc temu,8.0,Gdańsk Ujeścisko,ul. Kazimierza Porębskiego,Apartment,2.0,32.0,Oferta biura nieruchomości,480000,15000.0,Gdańsk,480000.0,15000.0,16.0
https://adresowo.pl/o/mieszkanie-gdansk-niedzwiednik-ul-goralska-2-pokojowe-v7i9d4,ponad miesiąc temu,13.0,Gdańsk Niedźwiednik,ul. Góralska,Apartment,2.0,49.0,Bez pośredników,579000,11816.0,Gdańsk,579000.0,11816.0,24.5
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-mariana-seredynskiego-4-pokojowe-b1l9t2,ponad miesiąc temu,5.0,Gdańsk Śródmieście,ul. Mariana Seredyńskiego,Apartment,4.0,88.0,Bez pośredników,829000,9420.0,Gdańsk,829000.0,9420.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-bernarda-filarskiego-3-pokojowe-o4m6z3,ponad miesiąc temu,14.0,Gdańsk Letnica,ul. Bernarda Filarskiego,Apartment,3.0,65.0,Bez pośredników,1270000,19538.0,Gdańsk,1270000.0,19538.0,21.666666666666668
https://adresowo.pl/o/mieszkanie-gdansk-sienna-grobla-4-pokojowe-103-m2-g0t2y2,ponad miesiąc temu,30.0,Gdańsk Sienna Grobla,,Apartment,4.0,104.0,Oferta biura nieruchomości,2294380,22147.0,Gdańsk,2294380.0,22147.0,26.0
https://adresowo.pl/o/mieszkanie-gdansk-chelm-ul-reformacka-3-pokojowe-j1p6g0,ponad miesiąc temu,9.0,Gdańsk Chełm,ul. Reformacka,Apartment,3.0,79.0,Oferta biura nieruchomości,1133000,14324.0,Gdańsk,1133000.0,14324.0,26.333333333333332
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-3-pokojowe-66-m2-z0g4y3,ponad miesiąc temu,10.0,Gdynia Śródmieście,,Apartment,3.0,66.0,Bez pośredników,889000,13470.0,Gdynia,889000.0,13470.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-kartuska-2-pokojowe-i6h2o4,ponad miesiąc temu,5.0,Gdańsk Siedlce,ul. Kartuska,Apartment,2.0,49.0,Bez pośredników,649000,13245.0,Gdańsk,649000.0,13245.0,24.5
https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-starowiejska-2-pokojowe-g0q6s0,ponad miesiąc temu,16.0,Gdańsk Letnica,ul. Starowiejska,Apartment,2.0,47.0,Bez pośredników,940000,20000.0,Gdańsk,940000.0,20000.0,23.5
https://adresowo.pl/o/mieszkanie-gdansk-srodmiescie-ul-mostek-1-pokoj-f3e2h8,ponad miesiąc temu,10.0,Gdańsk Śródmieście,ul. Mostek,Apartment,1.0,29.0,Oferta biura nieruchomości,530460,18000.0,Gdańsk,530460.0,18000.0,29.0
https://adresowo.pl/o/mieszkanie-gdynia-redlowo-ul-legionow-4-pokojowe-o5j3i5,ponad miesiąc temu,11.0,Gdynia Redłowo,ul. Legionów,Apartment,4.0,130.0,Oferta biura nieruchomości,1913907,14737.0,Gdynia,1913907.0,14737.0,32.5
https://adresowo.pl/o/mieszkanie-gdansk-3-pokojowe-57-m2-z6m2n0,ponad miesiąc temu,1.0,Gdańsk,,Apartment,3.0,57.0,Bez pośredników,1037000,18066.0,Gdańsk,1037000.0,18066.0,19.0
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-adm-j-unruga-3-pokojowe-y4v1k3,ponad miesiąc temu,17.0,Gdynia Obłuże,ul. adm. J. Unruga,Apartment,3.0,46.0,Bez pośredników,475000,10326.0,Gdynia,475000.0,10326.0,15.333333333333334
https://adresowo.pl/o/mieszkanie-gdynia-wzgorze-swietego-maksymiliana-ul-partyzantow-3-pokojowe-s1c5e2,ponad miesiąc temu,6.0,Gdynia Wzgórze Świętego Maksymiliana,ul. Partyzantów,Apartment,3.0,53.0,Bez pośredników,779000,14698.0,Gdynia,779000.0,14698.0,17.666666666666668
https://adresowo.pl/o/mieszkanie-gdynia-orlowo-al-zwyciestwa-2-pokojowe-u5e6p3,ponad miesiąc temu,15.0,Gdynia Orłowo,al. Zwycięstwa,Apartment,2.0,71.0,Oferta biura nieruchomości,999000,14070.0,Gdynia,999000.0,14070.0,35.5
https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-borkowska-2-pokojowe-d5o1n1,ponad miesiąc temu,10.0,Gdańsk Orunia Górna,ul. Borkowska,Apartment,2.0,37.0,Oferta biura nieruchomości,557878,15025.0,Gdańsk,557878.0,15025.0,18.5
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-adm-j-unruga-3-pokojowe-f6e5w6,ponad miesiąc temu,8.0,Gdynia Obłuże,ul. adm. J. Unruga,Apartment,3.0,60.0,Bez pośredników,489000,8150.0,Gdynia,489000.0,8150.0,20.0
https://adresowo.pl/o/mieszkanie-gdansk-orunia-gorna-ul-kazimierza-wielkiego-2-pokojowe-z7f3q8,ponad miesiąc temu,3.0,Gdańsk Orunia Górna,ul. Kazimierza Wielkiego,Apartment,2.0,39.0,Bez pośredników,485000,12436.0,Gdańsk,485000.0,12436.0,19.5
https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-gospody-3-pokojowe-r8c8z7,ponad miesiąc temu,15.0,Gdańsk Żabianka,ul. Gospody,Apartment,3.0,43.0,Bez pośredników,770000,17907.0,Gdańsk,770000.0,17907.0,14.333333333333334
https://adresowo.pl/o/mieszkanie-gdansk-orunia-ul-pastelowa-2-pokojowe-f1z6l8,ponad miesiąc temu,9.0,Gdańsk Orunia,ul. Pastelowa,Apartment,2.0,35.0,Oferta biura nieruchomości,550000,15576.0,Gdańsk,550000.0,15576.0,17.5
https://adresowo.pl/o/mieszkanie-gdansk-jasien-3-pokojowe-54-m2-o5s7h9,ponad miesiąc temu,17.0,Gdańsk Jasień,,Apartment,3.0,54.0,Oferta biura nieruchomości,650438,11996.0,Gdańsk,650438.0,11996.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-osowa-ul-koziorozca-5-pokojowe-q1z4x0,ponad miesiąc temu,32.0,Gdańsk Osowa,ul. Koziorożca,Apartment,5.0,142.0,Bez pośredników,1849000,13021.0,Gdańsk,1849000.0,13021.0,28.4
https://adresowo.pl/o/mieszkanie-gdansk-letnica-ul-sucha-2-pokojowe-e2n4l3,ponad miesiąc temu,12.0,Gdańsk Letnica,ul. Sucha,Apartment,2.0,50.0,Bez pośredników,950000,19011.0,Gdańsk,950000.0,19011.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-mysliwskie-wzgorze-2-pokojowe-g4l5n5,ponad miesiąc temu,20.0,Gdańsk Morena,ul. Myśliwskie Wzgórze,Apartment,2.0,41.0,Bez pośredników,650000,15777.0,Gdańsk,650000.0,15777.0,20.5
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-piastowska-3-pokojowe-t1k6v9,ponad miesiąc temu,17.0,Gdańsk Przymorze,ul. Piastowska,Apartment,3.0,54.0,Oferta biura nieruchomości,729000,13500.0,Gdańsk,729000.0,13500.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-vii-dwor-ul-wita-stwosza-3-pokojowe-k4w3v8,ponad miesiąc temu,18.0,Gdańsk VII Dwór,ul. Wita Stwosza,Apartment,3.0,64.0,Oferta biura nieruchomości,749000,11649.0,Gdańsk,749000.0,11649.0,21.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-ludwika-warynskiego-4-pokojowe-g9g5l5,ponad miesiąc temu,8.0,Gdańsk Wrzeszcz,ul. Ludwika Waryńskiego,Apartment,4.0,112.0,Bez pośredników,1699000,15170.0,Gdańsk,1699000.0,15170.0,28.0
https://adresowo.pl/o/mieszkanie-gdynia-leszczynki-ul-kalksztajnow-3-pokojowe-b9u7x4,ponad miesiąc temu,11.0,Gdynia Leszczynki,ul. Kalksztajnów,Apartment,3.0,78.0,Bez pośredników,873000,11192.0,Gdynia,873000.0,11192.0,26.0
https://adresowo.pl/o/mieszkanie-sopot-sopot-gorny-ul-bohaterow-monte-cassino-2-pokojowe-j6m2m4,ponad miesiąc temu,14.0,Sopot Sopot Górny,ul. Bohaterów Monte Cassino,Apartment,2.0,97.0,Bez pośredników,1450000,14948.0,Sopot,1450000.0,14948.0,48.5
https://adresowo.pl/o/mieszkanie-gdansk-przymorze-ul-jelitkowski-dwor-2-pokojowe-r2x0y7,ponad miesiąc temu,13.0,Gdańsk Przymorze,ul. Jelitkowski Dwór,Apartment,2.0,44.0,Oferta biura nieruchomości,840000,19091.0,Gdańsk,840000.0,19091.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-prof-stefana-hausbrandta-2-pokojowe-t1n3m6,ponad miesiąc temu,20.0,Gdańsk Piecki,ul. prof. Stefana Hausbrandta,Apartment,2.0,52.0,Oferta biura nieruchomości,750000,14549.0,Gdańsk,750000.0,14549.0,26.0
https://adresowo.pl/o/mieszkanie-gdynia-chwarzno-wiczlino-ul-wladyslawa-kanskiego-2-pokojowe-e4d1s2,ponad miesiąc temu,11.0,Gdynia Chwarzno-Wiczlino,ul. Władysława Kańskiego,Apartment,2.0,51.0,Bez pośredników,688500,13500.0,Gdynia,688500.0,13500.0,25.5
https://adresowo.pl/o/mieszkanie-gdansk-ujescisko-3-pokojowe-66-m2-s4k8c6,ponad miesiąc temu,12.0,Gdańsk Ujeścisko,,Apartment,3.0,66.0,Bez pośredników,729000,11017.0,Gdańsk,729000.0,11017.0,22.0
https://adresowo.pl/o/mieszkanie-gdansk-siedlce-ul-powstancow-warszawskich-4-pokojowe-y5v6w0,ponad miesiąc temu,19.0,Gdańsk Siedlce,ul. Powstańców Warszawskich,Apartment,4.0,94.0,Bez pośredników,1850000,19681.0,Gdańsk,1850000.0,19681.0,23.5
https://adresowo.pl/o/mieszkanie-gdansk-wrzeszcz-ul-gen-jozefa-fiszera-7-pokojowe-h5n9p3,ponad miesiąc temu,16.0,Gdańsk Wrzeszcz,ul. gen. Józefa Fiszera,Apartment,7.0,111.0,Oferta biura nieruchomości,1190000,10721.0,Gdańsk,1190000.0,10721.0,15.857142857142858
https://adresowo.pl/o/mieszkanie-gdansk-zabianka-ul-pomorska-3-pokojowe-d5n3t1,ponad miesiąc temu,10.0,Gdańsk Żabianka,ul. Pomorska,Apartment,3.0,56.0,Oferta biura nieruchomości,790000,14107.0,Gdańsk,790000.0,14107.0,18.666666666666668
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-swietojanska-4-pokojowe-b1n0p7,ponad miesiąc temu,17.0,Gdynia Śródmieście,ul. Świętojańska,Apartment,4.0,56.0,Bez pośredników,983000,17689.0,Gdynia,983000.0,17689.0,14.0
https://adresowo.pl/o/mieszkanie-gdansk-piecki-ul-mysliwskie-wzgorze-4-pokojowe-o2j6q8,ponad miesiąc temu,16.0,Gdańsk Piecki,ul. Myśliwskie Wzgórze,Apartment,4.0,82.0,Bez pośredników,1100000,13480.0,Gdańsk,1100000.0,13480.0,20.5
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-stolarska-3-pokojowe-t9c4z9,ponad miesiąc temu,17.0,Gdynia Obłuże,ul. Stolarska,Apartment,3.0,54.0,Bez pośredników,545000,10085.0,Gdynia,545000.0,10085.0,18.0
https://adresowo.pl/o/mieszkanie-gdansk-suchanino-ul-powstancow-warszawskich-4-pokojowe-v8p2k6,ponad miesiąc temu,12.0,Gdańsk Suchanino,ul. Powstańców Warszawskich,Apartment,4.0,64.0,Oferta biura nieruchomości,699000,10922.0,Gdańsk,699000.0,10922.0,16.0
https://adresowo.pl/o/mieszkanie-gdansk-morena-ul-zwiazku-jaszczurczego-3-pokojowe-r6g2o2,ponad miesiąc temu,23.0,Gdańsk Morena,ul. Związku Jaszczurczego,Apartment,3.0,63.0,Oferta biura nieruchomości,639000,10095.0,Gdańsk,639000.0,10095.0,21.0
https://adresowo.pl/o/mieszkanie-gdynia-orlowo-ul-legionow-3-pokojowe-s1y1g0,ponad miesiąc temu,19.0,Gdynia Orłowo,ul. Legionów,Apartment,3.0,86.0,Bez pośredników,2288000,26698.0,Gdynia,2288000.0,26698.0,28.666666666666668
https://adresowo.pl/o/mieszkanie-gdynia-obluze-ul-adm-j-unruga-3-pokojowe-r0d8f6,ponad miesiąc temu,8.0,Gdynia Obłuże,ul. adm. J. Unruga,Apartment,3.0,52.0,Bez pośredników,499000,9596.0,Gdynia,499000.0,9596.0,17.333333333333332
https://adresowo.pl/o/mieszkanie-gdansk-jasien-ul-rogalinska-2-pokojowe-p6d9e4,ponad miesiąc temu,8.0,Gdańsk Jasień,ul. Rogalińska,Apartment,2.0,50.0,Bez pośredników,680000,13600.0,Gdańsk,680000.0,13600.0,25.0
https://adresowo.pl/o/mieszkanie-gdansk-morena-2-pokojowe-39-m2-q0u0s2,ponad miesiąc temu,20.0,Gdańsk Morena,,Apartment,2.0,40.0,Oferta biura nieruchomości,585000,14810.0,Gdańsk,585000.0,14810.0,20.0
https://adresowo.pl/o/mieszkanie-gdynia-srodmiescie-ul-wladyslawa-iv-2-pokojowe-p1x8x1,ponad miesiąc temu,14.0,Gdynia Śródmieście,ul. Władysława IV,Apartment,2.0,45.0,Oferta biura nieruchomości,799000,17685.0,Gdynia,799000.0,17685.0,22.5
https://adresowo.pl/o/mieszkanie-gdynia-witomino-2-pokojowe-43-m2-v6d0k0,ponad miesiąc temu,8.0,Gdynia Witomino,,Apartment,2.0,43.0,Bez pośredników,550000,12791.0,Gdynia,550000.0,12791.0,21.5
https://adresowo.pl/o/mieszkanie-gdansk-oliwa-al-grunwaldzka-3-pokojowe-n0o9f3,ponad miesiąc temu,12.0,Gdańsk Oliwa,al. Grunwaldzka,Apartment,3.0,56.0,Bez pośredników,750000,13501.0,Gdańsk,750000.0,13501.0,18.666666666666668
https://adresowo.pl/o/mieszkanie-gdynia-babie-doly-ul-dedala-2-pokojowe-s1i7m5,ponad miesiąc temu,8.0,Gdynia Babie Doły,ul. Dedala,Apartment,2.0,48.0,Bez pośredników,639000,13313.0,Gdynia,639000.0,13313.0,24.0
https://adresowo.pl/o/mieszkanie-sopot-ul-floriana-ceynowy-2-pokojowe-n4s7o3,ponad miesiąc temu,15.0,Sopot,ul. Floriana Ceynowy,Apartment,2.0,54.0,Oferta biura nieruchomości,1290000,23889.0,Sopot,1290000.0,23889.0,27.0
